Order_ID,Order_Date,Year,Quarter,Month,Customer_ID,Gender,Age_Group,Customer_Segment,Brand,Category,Sub_Category,Unit_Price,Listing_Type,Quantity,Revenue,Discount,Profit,Stock_Received,Stock_Available,City,State,Region,Delivery_Days,Returned,Rating,Feedback_Sentiment
O00661,2018-06-30,2018,Q2,Jun,C0312,Female,26-35,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,99,414,3230,2330,Hyderabad,Telangana,South,5,No,3,Neutral
O00662,2024-08-02,2024,Q3,Aug,C0313,Female,18-25,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,9,347,5839,5094,Mumbai,Maharashtra,West,5,Yes,5,Positive
O00663,2018-11-14,2018,Q4,Nov,C0314,Female,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,177,1132,4566,3986,Chennai,Tamil Nadu,South,1,No,2,Negative
O00664,2023-03-04,2023,Q1,Mar,C0315,Female,26-35,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,91,593,5774,4910,Chennai,Tamil Nadu,South,5,Yes,3,Neutral
O00665,2013-02-11,2013,Q1,Feb,C0316,Female,18-25,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,218,1111,6162,5611,Mumbai,Maharashtra,West,1,No,4,Positive
O00666,2022-08-04,2022,Q3,Aug,C0317,Male,36-45,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,126,237,3699,2904,Mumbai,Maharashtra,West,2,Yes,2,Negative
O00667,2022-11-22,2022,Q4,Nov,C0318,Male,36-45,New,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,82,204,4306,3535,Chennai,Tamil Nadu,South,3,Yes,2,Negative
O00668,2012-09-05,2012,Q3,Sep,C0319,Female,36-45,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,225,403,1365,1240,Chennai,Tamil Nadu,South,7,Yes,5,Positive
O00669,2016-06-01,2016,Q2,Jun,C0320,Male,36-45,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,159,196,2367,1819,Delhi,Delhi,North,1,No,2,Negative
O00670,2014-01-16,2014,Q1,Jan,C0321,Male,26-35,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,112,735,4177,3759,Hyderabad,Telangana,South,2,No,3,Neutral
O00671,2023-02-06,2023,Q1,Feb,C0322,Female,36-45,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,237,1388,7917,7072,Pune,Maharashtra,West,7,Yes,5,Positive
O00672,2015-06-29,2015,Q2,Jun,C0323,Male,45+,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,225,876,3181,2879,Delhi,Delhi,North,4,Yes,4,Positive
O00673,2018-06-15,2018,Q2,Jun,C0324,Male,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,13,536,1739,963,Kolkata,West Bengal,East,3,No,3,Neutral
O00674,2016-10-26,2016,Q4,Oct,C0325,Male,18-25,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,168,308,2821,2229,Bangalore,Karnataka,South,7,Yes,2,Negative
O00675,2018-05-26,2018,Q2,May,C0326,Female,36-45,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,152,649,2121,1372,Bangalore,Karnataka,South,2,Yes,1,Negative
O00676,2013-01-12,2013,Q1,Jan,C0327,Male,18-25,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,19,311,1650,963,Delhi,Delhi,North,4,No,3,Neutral
O00677,2019-02-08,2019,Q1,Feb,C0328,Male,26-35,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,24,562,1139,383,Mumbai,Maharashtra,West,7,Yes,2,Negative
O00678,2024-01-12,2024,Q1,Jan,C0329,Female,18-25,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,199,1287,5412,4571,Bangalore,Karnataka,South,2,No,4,Positive
O00679,2018-02-05,2018,Q1,Feb,C0330,Female,45+,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,129,642,3843,3327,Delhi,Delhi,North,4,Yes,5,Positive
O00680,2014-12-30,2014,Q4,Dec,C0331,Male,36-45,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,28,357,6282,5715,Mumbai,Maharashtra,West,1,Yes,4,Positive
O00681,2024-03-18,2024,Q1,Mar,C0332,Female,36-45,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,6,212,3380,2617,Bangalore,Karnataka,South,4,No,5,Positive
O00682,2021-09-16,2021,Q3,Sep,C0333,Male,26-35,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,14,1075,3647,2753,Chennai,Tamil Nadu,South,2,No,5,Positive
O00683,2019-01-20,2019,Q1,Jan,C0334,Male,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,44,321,5396,4875,Chennai,Tamil Nadu,South,5,Yes,5,Positive
O00684,2015-09-27,2015,Q3,Sep,C0335,Male,18-25,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,49,1171,1357,1003,Chennai,Tamil Nadu,South,2,No,3,Neutral
O00685,2016-01-30,2016,Q1,Jan,C0336,Male,18-25,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,82,533,7624,7044,Pune,Maharashtra,West,3,No,4,Positive
O00686,2019-03-31,2019,Q1,Mar,C0337,Male,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,24,804,1722,1055,Pune,Maharashtra,West,3,Yes,1,Negative
O00687,2021-04-30,2021,Q2,Apr,C0338,Male,45+,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,154,413,3459,2841,Kolkata,West Bengal,East,5,Yes,3,Neutral
O00688,2018-06-14,2018,Q2,Jun,C0339,Male,45+,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,37,441,7710,7073,Kolkata,West Bengal,East,6,No,1,Negative
O00689,2012-08-20,2012,Q3,Aug,C0340,Female,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,210,133,7276,6615,Kolkata,West Bengal,East,2,No,2,Negative
O00690,2014-05-28,2014,Q2,May,C0341,Male,18-25,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,19,167,4807,4147,Chennai,Tamil Nadu,South,5,No,4,Positive
O00691,2015-07-11,2015,Q3,Jul,C0342,Female,36-45,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,1,244,7581,7162,Mumbai,Maharashtra,West,4,Yes,4,Positive
O00692,2024-11-28,2024,Q4,Nov,C0343,Female,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,34,317,4063,3621,Bangalore,Karnataka,South,7,Yes,2,Negative
O00693,2024-02-22,2024,Q1,Feb,C0344,Female,36-45,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,81,1131,7415,7191,Kolkata,West Bengal,East,3,Yes,5,Positive
O00694,2019-01-18,2019,Q1,Jan,C0345,Male,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,43,775,5237,4552,Pune,Maharashtra,West,4,No,1,Negative
O00695,2023-11-15,2023,Q4,Nov,C0346,Female,26-35,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,72,307,5826,4991,Hyderabad,Telangana,South,1,Yes,5,Positive
O00696,2022-03-11,2022,Q1,Mar,C0347,Male,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,74,753,7273,6640,Hyderabad,Telangana,South,4,Yes,4,Positive
O00697,2017-02-03,2017,Q1,Feb,C0348,Male,26-35,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,71,1423,6656,6490,Mumbai,Maharashtra,West,2,No,3,Neutral
O00698,2018-06-30,2018,Q2,Jun,C0349,Male,36-45,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,119,897,1477,1249,Hyderabad,Telangana,South,2,Yes,1,Negative
O00699,2012-06-19,2012,Q2,Jun,C0350,Male,26-35,New,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,219,433,4953,4677,Mumbai,Maharashtra,West,1,Yes,1,Negative
O00700,2013-06-28,2013,Q2,Jun,C0001,Male,36-45,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,183,304,3920,3404,Pune,Maharashtra,West,5,No,2,Negative
O00701,2024-04-11,2024,Q2,Apr,C0002,Female,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,97,1363,5412,4618,Kolkata,West Bengal,East,4,No,4,Positive
O00702,2018-11-02,2018,Q4,Nov,C0003,Female,26-35,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,51,734,1629,1528,Kolkata,West Bengal,East,5,Yes,5,Positive
O00703,2015-09-12,2015,Q3,Sep,C0004,Female,45+,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,145,170,1123,957,Kolkata,West Bengal,East,7,Yes,4,Positive
O00704,2023-07-16,2023,Q3,Jul,C0005,Male,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,110,611,1982,1874,Mumbai,Maharashtra,West,7,Yes,5,Positive
O00705,2017-03-12,2017,Q1,Mar,C0006,Female,36-45,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,24,778,2963,2843,Pune,Maharashtra,West,6,No,5,Positive
O00706,2021-01-27,2021,Q1,Jan,C0007,Male,26-35,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,186,689,1748,1011,Mumbai,Maharashtra,West,1,No,1,Negative
O00707,2020-02-10,2020,Q1,Feb,C0008,Female,26-35,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,75,671,1458,1343,Kolkata,West Bengal,East,7,No,4,Positive
O00708,2021-03-13,2021,Q1,Mar,C0009,Male,26-35,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,140,178,6715,6458,Mumbai,Maharashtra,West,7,No,2,Negative
O00709,2023-07-09,2023,Q3,Jul,C0010,Female,36-45,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,171,1033,3577,3297,Pune,Maharashtra,West,2,Yes,5,Positive
O00710,2022-12-13,2022,Q4,Dec,C0011,Male,36-45,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,88,256,7357,6943,Chennai,Tamil Nadu,South,4,No,2,Negative
O00711,2025-07-18,2025,Q3,Jul,C0012,Female,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,94,1170,1145,1045,Bangalore,Karnataka,South,3,No,5,Positive
O00712,2013-07-24,2013,Q3,Jul,C0013,Male,45+,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,175,626,5280,4975,Pune,Maharashtra,West,1,Yes,3,Neutral
O00713,2022-10-15,2022,Q4,Oct,C0014,Female,18-25,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,244,348,7821,7396,Kolkata,West Bengal,East,5,No,4,Positive
O00714,2023-08-30,2023,Q3,Aug,C0015,Male,18-25,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,145,534,1666,1267,Chennai,Tamil Nadu,South,1,Yes,5,Positive
O00715,2013-05-05,2013,Q2,May,C0016,Female,36-45,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,24,655,5067,4289,Hyderabad,Telangana,South,3,No,1,Negative
O00716,2016-06-12,2016,Q2,Jun,C0017,Female,18-25,New,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,183,519,5114,4656,Hyderabad,Telangana,South,4,No,2,Negative
O00717,2016-02-17,2016,Q1,Feb,C0018,Female,18-25,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,16,743,4880,4106,Hyderabad,Telangana,South,3,Yes,5,Positive
O00718,2014-11-03,2014,Q4,Nov,C0019,Male,26-35,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,110,623,7405,6886,Hyderabad,Telangana,South,5,Yes,5,Positive
O00719,2017-11-22,2017,Q4,Nov,C0020,Male,45+,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,154,257,4876,4341,Delhi,Delhi,North,5,Yes,3,Neutral
O00720,2016-05-17,2016,Q2,May,C0021,Male,18-25,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,74,249,3322,2537,Delhi,Delhi,North,1,No,4,Positive
O00721,2024-03-11,2024,Q1,Mar,C0022,Male,26-35,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,111,517,4914,4239,Delhi,Delhi,North,2,Yes,3,Neutral
O00722,2023-08-22,2023,Q3,Aug,C0023,Male,45+,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,133,416,4245,3643,Chennai,Tamil Nadu,South,6,Yes,4,Positive
O00723,2025-05-21,2025,Q2,May,C0024,Female,26-35,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,0,650,4173,3537,Bangalore,Karnataka,South,5,No,2,Negative
O00724,2020-10-10,2020,Q4,Oct,C0025,Male,26-35,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,53,1031,4457,3804,Hyderabad,Telangana,South,4,No,3,Neutral
O00725,2014-07-14,2014,Q3,Jul,C0026,Female,36-45,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,90,412,1609,974,Pune,Maharashtra,West,2,Yes,4,Positive
O00726,2023-08-31,2023,Q3,Aug,C0027,Female,26-35,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,145,1484,1758,1260,Bangalore,Karnataka,South,6,No,3,Neutral
O00727,2020-01-10,2020,Q1,Jan,C0028,Female,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,60,363,1391,1074,Bangalore,Karnataka,South,4,Yes,4,Positive
O00728,2023-07-07,2023,Q3,Jul,C0029,Female,45+,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,207,542,1983,1249,Delhi,Delhi,North,2,No,3,Neutral
O00729,2024-10-11,2024,Q4,Oct,C0030,Female,45+,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,51,674,6788,6244,Pune,Maharashtra,West,7,No,4,Positive
O00730,2020-05-03,2020,Q2,May,C0031,Female,26-35,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,86,609,2911,2536,Chennai,Tamil Nadu,South,6,Yes,1,Negative
O00731,2025-08-06,2025,Q3,Aug,C0032,Male,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,116,1397,1368,625,Bangalore,Karnataka,South,5,Yes,1,Negative
O00732,2025-08-14,2025,Q3,Aug,C0033,Male,45+,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,62,998,5210,4689,Delhi,Delhi,North,7,No,5,Positive
O00733,2013-01-29,2013,Q1,Jan,C0034,Male,45+,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,47,293,7533,6698,Kolkata,West Bengal,East,1,No,3,Neutral
O00734,2016-08-22,2016,Q3,Aug,C0035,Female,26-35,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,4,271,5966,5233,Mumbai,Maharashtra,West,6,No,3,Neutral
O00735,2025-02-04,2025,Q1,Feb,C0036,Male,18-25,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,184,380,2338,1752,Mumbai,Maharashtra,West,5,No,4,Positive
O00736,2018-01-25,2018,Q1,Jan,C0037,Female,45+,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,12,576,3353,2965,Hyderabad,Telangana,South,5,No,1,Negative
O00737,2019-11-09,2019,Q4,Nov,C0038,Female,26-35,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,29,1227,6244,5597,Kolkata,West Bengal,East,6,Yes,5,Positive
O00738,2014-03-14,2014,Q1,Mar,C0039,Male,45+,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,149,561,1542,1400,Kolkata,West Bengal,East,2,No,5,Positive
O00739,2015-12-20,2015,Q4,Dec,C0040,Female,45+,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,139,322,4402,3579,Chennai,Tamil Nadu,South,4,Yes,4,Positive
O00740,2022-05-07,2022,Q2,May,C0041,Female,36-45,New,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,200,232,2153,1963,Hyderabad,Telangana,South,1,Yes,4,Positive
O00741,2025-05-29,2025,Q2,May,C0042,Male,36-45,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,14,1164,7014,6225,Hyderabad,Telangana,South,4,No,2,Negative
O00742,2014-12-07,2014,Q4,Dec,C0043,Male,18-25,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,8,337,2109,1463,Chennai,Tamil Nadu,South,7,No,5,Positive
O00743,2018-04-02,2018,Q2,Apr,C0044,Male,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,200,795,7726,6868,Mumbai,Maharashtra,West,4,No,2,Negative
O00744,2018-10-04,2018,Q4,Oct,C0045,Male,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,179,736,2640,2180,Delhi,Delhi,North,7,Yes,2,Negative
O00745,2021-04-24,2021,Q2,Apr,C0046,Female,18-25,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,70,176,6351,5506,Delhi,Delhi,North,4,No,3,Neutral
O00746,2020-04-08,2020,Q2,Apr,C0047,Female,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,33,1508,3974,3334,Chennai,Tamil Nadu,South,7,No,1,Negative
O00747,2017-11-22,2017,Q4,Nov,C0048,Male,26-35,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,85,1092,7583,7144,Kolkata,West Bengal,East,5,No,3,Neutral
O00748,2019-09-01,2019,Q3,Sep,C0049,Male,36-45,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,172,777,3158,2854,Bangalore,Karnataka,South,1,Yes,3,Neutral
O00749,2025-05-02,2025,Q2,May,C0050,Male,18-25,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,16,607,2236,1816,Kolkata,West Bengal,East,4,No,2,Negative
O00750,2022-12-28,2022,Q4,Dec,C0051,Female,36-45,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,131,362,7593,7363,Hyderabad,Telangana,South,4,Yes,2,Negative
O00751,2023-12-24,2023,Q4,Dec,C0052,Female,45+,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,108,808,7689,7038,Bangalore,Karnataka,South,3,No,5,Positive
O00752,2021-06-27,2021,Q2,Jun,C0053,Female,36-45,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,105,853,3458,2583,Hyderabad,Telangana,South,6,No,4,Positive
O00753,2024-10-04,2024,Q4,Oct,C0054,Female,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,129,948,1494,881,Kolkata,West Bengal,East,1,Yes,1,Negative
O00754,2015-08-09,2015,Q3,Aug,C0055,Male,45+,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,246,418,4984,4104,Mumbai,Maharashtra,West,4,No,5,Positive
O00755,2017-11-02,2017,Q4,Nov,C0056,Male,18-25,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,117,183,4666,3789,Hyderabad,Telangana,South,6,Yes,1,Negative
O00756,2021-03-08,2021,Q1,Mar,C0057,Male,26-35,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,34,826,1711,1526,Pune,Maharashtra,West,3,Yes,4,Positive
O00757,2015-02-17,2015,Q1,Feb,C0058,Male,45+,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,142,422,4254,3501,Hyderabad,Telangana,South,1,No,5,Positive
O00758,2016-07-12,2016,Q3,Jul,C0059,Female,18-25,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,228,702,2679,2098,Bangalore,Karnataka,South,1,No,5,Positive
O00759,2017-02-25,2017,Q1,Feb,C0060,Male,26-35,Premium,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,101,709,3635,3371,Hyderabad,Telangana,South,4,Yes,4,Positive
O00760,2023-10-28,2023,Q4,Oct,C0061,Male,18-25,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,189,963,3978,3598,Bangalore,Karnataka,South,2,No,2,Negative
O00761,2023-09-05,2023,Q3,Sep,C0062,Female,45+,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,163,1538,6115,5644,Hyderabad,Telangana,South,4,No,2,Negative
O00762,2024-11-17,2024,Q4,Nov,C0063,Female,26-35,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,103,1109,2593,2368,Kolkata,West Bengal,East,1,Yes,2,Negative
O00763,2016-10-30,2016,Q4,Oct,C0064,Female,45+,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,81,324,4943,4284,Chennai,Tamil Nadu,South,7,No,2,Negative
O00764,2024-11-06,2024,Q4,Nov,C0065,Female,36-45,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,55,1406,3161,2812,Delhi,Delhi,North,4,Yes,3,Neutral
O00765,2019-05-11,2019,Q2,May,C0066,Female,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,82,1151,5539,5165,Hyderabad,Telangana,South,1,No,4,Positive
O00766,2016-09-10,2016,Q3,Sep,C0067,Female,18-25,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,27,1161,5590,5365,Chennai,Tamil Nadu,South,7,No,3,Neutral
O00767,2018-07-30,2018,Q3,Jul,C0068,Male,18-25,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,192,367,2441,1859,Chennai,Tamil Nadu,South,3,No,3,Neutral
O00768,2016-03-04,2016,Q1,Mar,C0069,Male,26-35,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,164,440,6117,5374,Pune,Maharashtra,West,4,Yes,2,Negative
O00769,2018-06-20,2018,Q2,Jun,C0070,Female,18-25,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,87,1052,7494,7276,Hyderabad,Telangana,South,4,Yes,4,Positive
O00770,2020-02-08,2020,Q1,Feb,C0071,Female,36-45,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,17,1133,5323,4455,Delhi,Delhi,North,7,No,3,Neutral
O00771,2021-08-21,2021,Q3,Aug,C0072,Male,45+,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,2,998,160,306,4659,4005,Kolkata,West Bengal,East,7,Yes,2,Negative
O00772,2021-10-01,2021,Q4,Oct,C0073,Female,26-35,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,244,1043,1422,585,Pune,Maharashtra,West,3,Yes,2,Negative
O00773,2023-02-15,2023,Q1,Feb,C0074,Male,26-35,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,97,989,5262,4824,Chennai,Tamil Nadu,South,6,No,1,Negative
O00774,2014-04-06,2014,Q2,Apr,C0075,Female,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,101,623,5104,4551,Delhi,Delhi,North,7,Yes,2,Negative
O00775,2023-04-18,2023,Q2,Apr,C0076,Male,26-35,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,127,506,3330,2939,Mumbai,Maharashtra,West,5,No,4,Positive
O00776,2021-05-23,2021,Q2,May,C0077,Male,18-25,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,243,1106,1908,1737,Pune,Maharashtra,West,6,Yes,1,Negative
O00777,2013-08-29,2013,Q3,Aug,C0078,Female,36-45,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,234,1264,3412,2782,Mumbai,Maharashtra,West,7,No,2,Negative
O00778,2023-12-09,2023,Q4,Dec,C0079,Female,45+,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,50,658,6336,5667,Chennai,Tamil Nadu,South,4,No,1,Negative
O00779,2016-07-11,2016,Q3,Jul,C0080,Male,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,213,872,4636,3872,Mumbai,Maharashtra,West,5,No,2,Negative
O00780,2024-07-13,2024,Q3,Jul,C0081,Female,18-25,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,86,603,5272,4659,Hyderabad,Telangana,South,2,Yes,4,Positive
O00781,2024-09-20,2024,Q3,Sep,C0082,Male,36-45,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,243,850,6463,5696,Pune,Maharashtra,West,1,Yes,4,Positive
O00782,2024-08-18,2024,Q3,Aug,C0083,Female,45+,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,49,429,7617,7502,Hyderabad,Telangana,South,5,No,2,Negative
O00783,2015-02-28,2015,Q1,Feb,C0084,Male,26-35,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,30,957,5644,5434,Kolkata,West Bengal,East,3,No,1,Negative
O00784,2016-03-22,2016,Q1,Mar,C0085,Male,26-35,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,37,859,7082,6306,Bangalore,Karnataka,South,6,No,4,Positive
O00785,2019-02-08,2019,Q1,Feb,C0086,Female,36-45,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,2,971,5906,5282,Kolkata,West Bengal,East,7,Yes,2,Negative
O00786,2022-06-09,2022,Q2,Jun,C0087,Female,45+,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,56,1217,1083,378,Delhi,Delhi,North,1,No,2,Negative
O00787,2016-08-26,2016,Q3,Aug,C0088,Female,18-25,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,168,1081,2908,2659,Chennai,Tamil Nadu,South,2,Yes,4,Positive
O00788,2018-05-27,2018,Q2,May,C0089,Female,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,224,1176,3704,3153,Hyderabad,Telangana,South,5,Yes,2,Negative
O00789,2023-10-12,2023,Q4,Oct,C0090,Male,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,192,938,3797,3092,Bangalore,Karnataka,South,4,Yes,4,Positive
O00790,2021-01-19,2021,Q1,Jan,C0091,Female,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,100,1080,1766,1346,Mumbai,Maharashtra,West,6,No,1,Negative
O00791,2016-12-30,2016,Q4,Dec,C0092,Male,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,111,990,2352,1885,Kolkata,West Bengal,East,3,No,5,Positive
O00792,2019-12-09,2019,Q4,Dec,C0093,Female,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,189,449,1020,766,Mumbai,Maharashtra,West,7,No,3,Neutral
